income,loan_amount,employment_status_Unemployed
-1.5784782433254474,1.731871384230191,1
-0.548548637310325,0.22795716083904347,0
0.3679611494101864,1.5206873563538261,1
-1.5122011362070806,0.9866579641810894,1
1.7550661276782644,-0.42433528694445766,0
-1.4719911758214606,-0.07763855008793141,1
-0.27373435632998405,-1.5633093129196753,1
0.10618044179621886,-1.7248739675235765,1
1.3288405475906924,1.5480880403068604,1
0.01744121887622985,1.5048574275415811,1
1.0770430025552236,-1.1855915944893771,1
0.13307951874384052,-1.5885804100369816,1
-0.6478256429520627,-0.3910427460792425,1
0.24871781861145117,1.578825076969202,1
-0.5812712257620709,-0.3962247407128474,0
0.7614641410460127,0.1973620966324172,1
-1.5718228016064482,-1.3182648543552347,1
0.24927243875470112,1.6287993813809534,1
0.2026843467217069,-1.5366894774730748,1
-0.3774483231177212,0.6796425286969625,1
0.8502033639660016,-1.5590501392482192,1
-0.15892798667724828,0.3580039302741696,0
0.8410521316023778,-1.3066940992144456,0
-0.5704561329686972,0.1631467348050532,0
-0.7429429975194259,-0.7091320331091553,1
0.24123044667757712,-1.058597232852128,0
-0.8211444377176662,-1.6690787924275017,1
-1.3391596515131021,0.8981381380426602,0
-1.2465380875903636,-0.7322735433907334,0
-0.1999698772777432,-0.49915477110636974,0
1.1008916687149706,0.7020741766999645,0
-1.4886297801189585,0.8436917012758798,0
-1.0305135417945153,1.6112657831001258,1
-1.163345066102874,-0.0460496786912987,0
-1.1281266870065032,1.2594580378378524,0
-1.6225705447138168,-0.26816558565773413,1
1.4943946603507967,1.2412145772784486,0
0.37101156019806103,1.4269145493539346,1
0.8410521316023778,-1.000317539781037,0
-0.5995736904893186,-0.741075835645076,1
1.4170251503674314,0.3181806564460551,0
0.8235815970900049,-1.5878705477584054,0
-0.09015508891425682,1.6443453652817681,0
0.3479948242531889,-1.2777317182485441,0
-0.43706998851708884,-0.5670176049382368,0
0.1422307511074644,1.0967576035882294,0
0.1896507733553335,1.6667060270569127,1
-0.6799936112605587,-0.9088872783004461,1
-0.38770879576784495,1.074751872952373,1
0.25870098118994994,-1.2519637175362348,1
0.2736757250576981,1.738828034560236,1
-0.37301136197172174,-0.5418884802766459,1
1.7786374837663865,0.27076185623717725,0
-0.5848762566931955,1.0898009532581845,1
1.702377214069521,1.6439194479146226,0
-1.3433193025874766,1.1636976164579478,0
-0.4046247101369678,-0.33617039194531645,1
1.7614442593256388,1.0593478615072733,1
-1.4902936405487084,-0.37592267954557335,1
0.839665581244253,0.9795593413953292,0
0.6045066405062821,0.21418583263466875,1
0.3219276775204421,0.25507389988064727,1
0.4431121788205521,-1.290225294351482,1
0.16413824676583666,0.15711290543715709,1
0.12448290652346658,0.8419880318072973,1
0.17800375034708496,0.916168639918491,0
-0.9467659001637756,1.4174733810488735,1
-0.886866924692783,0.12524008912909396,1
1.0124297558666064,-0.17794209005072248,0
1.6236211537280307,-0.14635321865408976,1
1.742309864383516,1.628160505330235,0
0.4067845594376816,-0.812700939553396,1
1.3820840813426858,-1.5936914184427289,1
0.8468756431065021,-0.4496773702896214,1
1.4564031805381765,-0.7082092121470064,1
-0.9567490627422744,-0.034407937322652044,0
0.45780961261667524,-0.6389266537579873,0
0.20628937765283145,-0.7703221615224078,0
1.580360782554536,1.134806221719904,0
0.6014562297184075,1.1132973946790505,1
-0.07961730619250812,0.06603757509585423,0
-0.2282555045834897,-0.7715289273959871,1
0.4431121788205521,0.6556491836810932,0
-0.5169352891450789,1.0802887987252658,1
-1.6067638706311937,1.428405260138944,0
0.39291905585643333,0.5138896866494628,1
-0.8530350959545373,-1.3781772306670503,1
-0.2557092016743613,-1.5529453236524655,1
0.7836489467760099,1.1529077098235923,0
-1.4897390204054584,0.47051710142846814,0
0.4952464722860456,-0.520308667007935,1
1.6984948730667715,0.1583196713107363,1
0.17134830862808578,0.9376064807314867,1
1.654957191821652,0.338340745157614,1
0.5565319981151631,-1.3300485681795964,1
-0.47506146832970914,-0.8816285668031272,1
0.3122218250135683,0.14383848082778558,1
1.3205212454419433,-0.755486039900169,0
-0.4614732748200858,-0.7877847735753778,0
1.4733190949072994,0.2323583069662148,0
-1.3549663255957252,1.1924470387402764,1
1.604764068857533,-0.7659920016230941,0
-1.104555330918381,1.3233456429096937,0
0.4076164896525565,0.501183151862952,1
1.2417651851004532,-0.4620289739368441,1
-0.8785476225440341,-0.25219368438977374,1
-0.257927682247361,-0.22394116570244832,1
0.8166488452993808,-0.5039108483728291,0
-0.5740611638998219,1.137645670834208,1
1.040160763029103,1.434652048190413,0
-1.5912345066201958,-1.0545510178642445,1
-1.7659398517439242,-1.163372905169948,0
1.7098645860033952,1.5869175069449686,0
0.1599785956914622,0.39520071367155285,1
-0.4467758410239626,-1.3529771197776017,0
0.5995150592170327,-0.8030468125647622,1
-0.054104779603011285,-1.1057320881495754,0
1.2462021462464525,1.555470608004051,0
-0.9029509088470311,-1.2922838949593525,0
-0.15116330467174927,0.16513434918506606,1
-0.1442305528811251,-0.9211678957198113,1
-1.7359903640084278,-0.6399914471758513,0
0.8097160935087566,-1.514754733065076,1
-0.8546989563842871,1.433090351177546,1
0.0052395757247313615,0.7412585744773607,1
0.23928927617620235,-0.26553909522700286,0
-0.8730014211115348,1.6676288480190615,0
0.6083889815090316,-0.30380067204225014,0
-0.42875068636833985,0.1933158816445339,1
-0.17390273054499644,-1.0252337057590553,0
-0.45204473238483694,0.8578889468474001,1
1.2323366426652043,1.2068572429953695,1
-0.6994053162743064,-0.27455434616491825,0
-1.6794191093969348,-0.5289689868065623,1
-0.16724728882599726,-0.7906242226896819,1
0.047668016683351105,-0.9922960960331281,1
0.266465663195449,-1.463786621463318,1
1.612806060934657,-0.20221937997802222,1
-0.5127756380707045,-0.5695731091411105,1
-1.1985634451992444,0.7122961935114592,1
0.18521381220933406,-0.03817020739910493,1
0.13141565831409072,0.667077966366167,0
-0.3139443167156041,0.9360447837186194,1
1.4821930171992983,1.167743831445831,1
1.3646135468303129,0.9615288395194984,1
-1.0124883871388926,-1.231590670141103,0
-0.02831494294188948,1.476746881309971,1
-0.8699510103236602,0.3806485369607445,0
1.227345061375955,-1.0847911509315828,1
-1.565167359887449,-1.2487693372826427,1
1.50909209414692,-0.09211974057088214,0
-0.24323024845123783,0.9684145036216858,0
0.07068475262822325,-1.4620829519947354,1
0.37988548249005993,0.20772608589962702,1
0.7437162964620149,-1.1153862151382092,0
0.20628937765283145,-0.3168621379680488,0
-1.1148158035685047,-1.4586756130575707,1
-0.11982726657812814,0.7696530656204013,0
1.3282859274474423,1.2849420936387312,0
-1.7706541229615484,-1.110772110327465,0
1.3848571820589353,1.4672347267770522,1
-0.6270273875801903,1.7244178303051427,1
1.0060516242192323,1.5367302438496442,1
1.372100918764187,0.2646570406414235,1
0.6682879569800242,-0.618482620134998,1
-1.0213623094308915,-0.2677396682905885,1
-1.565721980030699,-0.4737417015333483,0
1.2120930074365819,0.3563002608055872,0
-0.5621368308199484,0.6969631682942172,0
-0.4534312827429618,-0.9047700770847052,0
-1.3729914802513479,0.39094154000009673,0
-0.5610275905334484,0.8395035138322813,0
-1.460344152813212,-0.2063365811937631,0
-1.2409918861578642,-1.1103461929603196,1
1.3687731979046873,1.1901754794488333,1
0.4103895903688061,-0.8592679050279827,1
0.7043382662912697,-0.30032234687722764,1
0.19020539349858342,0.03260306177492387,1
-1.5804194138268222,1.5747078757534612,0
-0.4611959647484608,-0.7411468218729336,1
-0.9625725742463986,0.7814367794447632,1
-0.3849356950515953,-0.13747994017188955,0
0.6502628023244014,-1.6855475972904652,0
-0.274011666401609,-0.3154424134108968,1
-1.6478057612316888,-0.020991540257565337,0
-1.001395984273894,1.405973612135942,0
-1.5435371743007016,1.5358074228874954,1
0.24344892725057685,0.24343215851200062,0
1.1183622032273435,-0.07281148659361451,1
0.4325743960988034,0.3982531214694297,1
1.4464200179596778,-0.09282960284945815,1
1.0224129184451054,-0.34916087164325754,0
-0.2590369225338609,1.0987452179682422,0
-1.572654731821323,0.1315578634084205,0
0.831623589167129,-1.2021313855801983,1
-1.3702183795350982,1.7381891585095175,0
-0.7692874543237976,-0.8805637733852631,0
-0.2654150541812351,1.6201390615823261,1
0.018273149091104744,0.43225552461322087,1
-0.5227588006492032,-0.4060208401571964,0
-1.4414870679427143,-0.6021557877277497,1
-1.000564054059019,1.6986498295928334,1
1.290017137563197,0.571743462353408,0
-1.3840838831163464,0.11161073338043445,1
-0.26181002325011055,0.23668846686552847,0
-0.15282716510149905,1.047138230315766,0
-1.6150831727799428,0.9054497195119932,0
1.6105875803616574,1.6666350408290551,1
1.0290683601641044,0.8160070724114151,1
0.4525407212558009,-1.5837533465426645,0
1.3113700130783195,1.7203716153172595,1
-0.3358518123739764,1.338962613038366,0
0.4062299392944317,0.16371462462791403,0
-0.34555766488085016,0.7807979033940448,0
-1.7526289683059257,-0.3783362112927318,1
-1.7562339992370504,1.4117944828202653,0
-0.8155982362851669,0.16811577075508533,0
-1.6098142814190686,1.1084703311847337,1
1.4184117007255561,-0.5247098131351063,1
-1.0618495798881364,0.8376578719079836,0
0.05931503969159966,1.5848589063370981,1
-0.17861700176262085,-1.0441160423691773,0
-0.6500441235250625,0.0695159002608767,1
-0.9478751404502755,0.5454785580460955,1
-1.3940670456948452,-1.0771956245508196,1
-0.38770879576784495,-1.6576500097424278,0
1.7728139722622622,0.9278813675149953,1
-1.4708819355349607,1.5532700349404653,0
1.2198576894420807,-0.3790460735713078,0
-0.3899272763408447,0.22540165663616982,1
-1.0612949597448864,0.31143696479958294,0
1.6086464098602826,-1.1111980276946107,1
1.7381502133091415,0.40790724845806353,0
1.3424287411003157,0.1398632520677599,0
0.4245324040216794,-0.37123758850697164,1
1.3657227871168127,0.5612375006304829,1
1.0371103522412284,-1.6209501299400477,0
0.14389461153721417,1.5035796754401443,0
-0.8674552196790355,-0.3203404631330713,1
-0.3976919583463437,1.7328651914201973,0
0.24123044667757712,-0.03043270856262635,0
-0.8535897160977872,1.6996436367828398,1
-0.6697331386104349,-0.8831192775881368,1
1.4397645762406786,0.3174707941674791,1
-1.572100111678073,-1.2263376892796405,1
1.5698229998327875,0.7285520396908499,0
0.11699553458959251,1.516286210226655,1
0.8707243092662491,-0.8005622945897461,1
-1.1123200129238802,0.7867607465340832,0
-1.807536362487669,0.8832310301925639,1
1.7289989809455177,0.2369014255491013,0
0.22403722223682923,0.06539869904513582,0
-0.6389517206600638,0.9243320561221152,0
-0.6589180458170614,1.3843937988672312,1
1.4974450711386713,-1.08102888085513,1
-0.6508760537399373,-1.3532610646890322,0
-1.1833113912598714,-0.15920172589631565,1
0.677993809486898,-0.3419912626296398,1
-0.7437749277343008,-1.599370316671337,1
-0.9836481396898961,1.6207069514051868,0
0.9256317034479923,-0.24175870889470633,0
0.5984058189305328,-0.9808673133480542,1
1.5908985652762848,1.246183613228481,0
-0.9492616908084004,1.6890666888320571,0
1.6089237199319075,0.296458870721629,0
-0.2243731635807402,-1.0067063002882213,1
1.5309995898052922,-1.257784588220558,0
-0.14561710323924995,0.7692981344811133,1
0.0021891649368567393,1.3688478149664165,0
-0.3333560217293517,-0.10425838553453201,1
0.9295140444507418,-0.9445223646849622,1
0.839665581244253,-0.9181154879219344,1
0.4237004738068045,0.9936146145111343,1
1.461949381970676,1.6298641747988174,0
-0.6555903249575618,-0.7863650490182258,0
-1.0185892087146418,0.7632643051132172,1
-1.4395458974413395,1.2346838443155495,0
1.267555021761575,-0.014105876155377983,0
-0.48199422012033327,0.10380224831609827,1
-0.7030103472054309,1.5195515767081047,1
-1.297563140769357,-1.671350351718945,1
0.3349612508868155,-0.19845710990156934,1
-0.41405325257221665,-0.6228127800343117,1
0.29197818978494583,0.4920259284693214,1
-0.5626914509631983,1.4709260106256474,1
0.7628506914041374,0.7341599516916005,1
-1.0380009137283894,0.8807465122175479,0
0.8005648611451328,1.6980819397699727,1
1.4217394215850558,-1.4439104776631895,1
-1.114261183425255,-1.0637082412578753,0
0.9059426883626197,-1.1497435494212884,1
1.1666141556900875,0.7490670595416968,1
0.6890862123518966,-1.5815527734790789,0
-0.06297870189501019,-1.612360796369278,0
0.8984553164287457,1.0394007314792875,0
-0.6539264645278119,1.0270491278320646,1
0.35603681633031287,-0.7654950980280909,0
-1.2545800796674875,-1.3043515536951447,0
0.36269225804931204,1.008450736133373,1
1.6094783400751576,0.015566367089099486,1
-0.8003461823457938,0.03558448334494314,1
-0.8852030642630333,-1.6161940526735885,1
1.7883433362732604,-1.1751566189943097,0
-0.05715519039088591,-0.6882620821190204,0
1.1718830470509618,1.6721719666019481,0
-1.4803104779702094,-0.3617964202019106,1
-1.4334450758655903,0.6900775041920298,0
0.4109442105120561,0.36396677341420813,0
0.39347367599968325,-1.3277060226602957,0
-0.8558081966707869,0.03963069833282643,0
0.960572772472738,1.0866065730045924,0
-0.4831034604068331,1.3988040031223243,1
-1.1519753531662502,-0.13769289885546238,0
-1.653629272735813,-0.26617797127772125,0
1.599217867425034,-0.17091445349281992,0
-0.7152119903569294,-1.192406272363707,1
1.138328528384341,1.1770430272951768,1
-0.3605324087485983,1.195215501626723,1
-0.4908681424123322,-0.8151854575284121,0
-0.9331777066541523,-1.1209941271389599,1
-0.0676929731126346,1.5727202613734481,0
1.3191346950838185,0.6858183305205738,1
-0.677497820615934,-0.5568665743545999,1
-0.28732254983960737,0.37411780399784517,0
-1.5368817325817026,-1.0126691434282598,0
-1.7814692157549221,0.0561704894236476,1
-0.6170442250016915,-0.5995292972970184,1
-0.07018876375725928,-1.6917943853419342,0
0.19935662586220732,0.5341207615888792,1
0.10756699215434368,1.0929953335117766,0
0.7833716367043849,-1.1438516925091076,1
0.5299102312391664,0.7322433235394452,1
1.0592951579712258,0.7163424084993425,0
-0.35637275767422383,0.8545525941380928,0
-0.18249934276537036,-0.7310667775171541,0
0.411498830655306,0.9761520024581644,0
0.2831042674929469,-1.2508989241183708,0
1.5590079070394138,-1.067328538878613,0
-1.5130330664219556,-1.5572754835517792,0
-1.347478953661851,1.2403627425441575,0
0.9137073703681188,-0.5384101551116234,1
1.2947314087808215,0.4792484074549531,0
0.5681790211234116,0.21915486858470087,0
-1.3516386047362254,-1.5369024361566475,0
1.4738737150505494,0.14390946705564317,1
0.54072532403254,-0.4674949134818794,0
0.14001227053446466,-0.9218777579983872,1
0.9386652768143656,-0.2663199437334365,0
0.28781853871057134,1.5950099369207351,0
-0.18527244348162003,-0.9484266072171302,0
0.17633988991733515,-1.4595984340197194,1
-0.4065658806383426,-0.8105003664898104,1
1.4228486618715557,-1.276879883514253,0
0.07678557420397249,0.9855931707632254,1
1.355739624538314,-0.963262728839369,1
-0.6078929926380676,0.783779324964064,0
1.733990562234767,0.34657514758909574,1
-0.5213722502910784,-0.2449530891482984,1
-1.210765088350743,-1.5836113740869493,1
-1.403772898201719,-1.562102547046096,1
0.589254586566909,1.4397630565961603,0
-0.5618595207483233,0.9078632512591516,0
1.3354959893096916,0.3577199853627392,1
0.9289594243074919,-0.49965167470137295,0
-0.018054470291765753,0.014075656304089853,1
-0.5915316984121947,1.5502176271425885,0
1.016589406940981,0.5625862389597774,1
-0.46785140646746,-1.5298038133708873,1
0.6422208102472774,-0.36754630465837634,0
-0.2726251160434842,-0.8990201926282395,1
-1.5099826556340807,0.7988284052698755,0
0.2783899962753225,-0.41446820127225104,0
0.21017171865558096,-1.5892902723155575,0
-1.2404372660146143,1.2212674472504628,1
0.6045066405062821,-1.228041358748223,1
0.6280779965944042,-0.6480838771516179,0
1.733990562234767,1.0186727529448678,1
-0.2154992412887413,-0.458124731404676,1
1.3784790504115612,1.2450478335827593,1
-1.6591754741683125,-1.5538681446146143,1
1.4051008172875579,-0.5594220785574735,1
-1.3413781320861018,-0.05215449428705244,0
-0.491977382698832,-1.2118564987966898,0
0.02631514116822875,-0.869347949383762,1
-1.0507571770231379,0.5055133117622658,0
-1.694393853264683,0.703422915029259,0
-1.3849158133312214,-1.3652577371969667,0
1.5703776199760373,-0.9774599744108893,0
-1.306714373132981,-0.4302981300844962,0
0.45531382197205056,-1.3452396209411233,0
-0.21910427221986584,-1.7051397961791632,1
0.8870856034921221,0.437579491702541,1
0.24566740782357657,1.3471260292419902,0
-0.5474393970238252,1.1077604689061578,1
-0.935950807370402,-0.9450192682799654,0
-0.8225309880757911,-0.4492514529224758,1
1.0911858162080967,-0.6040014296520473,0
0.8834805725609975,1.2370973760627078,1
0.33607049117331533,-0.6619261915838502,0
0.28615467828082153,-0.9268467939484194,0
0.07872674470534725,-0.8310863725685148,1
0.06264276055109924,0.32385955467466326,1
-0.8458250340922882,-0.49155924472560636,1
-0.8860349944779081,0.144832288017792,0
1.234832433309829,-0.26007315568196754,1
-0.29730571241810616,-1.1607464147392166,1
0.6660694764070244,1.6110528244165532,1
-0.5793300552606961,-1.1202842648603837,0
1.3277313073041925,-1.0943742916923591,0
1.3510253533206895,-1.3655416821083972,0
-1.2041096466317438,-1.3191166890895258,1
1.4550166301800518,1.471209955537078,0
1.2331685728800792,1.3962484989194506,1
1.7251166399427682,0.721950320500093,0
-0.4648009956795854,-0.03291722653764241,0
0.14805426261158866,-1.599370316671337,1
1.5881254645600351,0.5297196154617079,1
1.4264536928026803,0.6266868027151916,1
0.8729427898392488,-1.2869599278700323,1
-1.508873415347581,-0.9011497794639676,0
0.0396260246062271,-0.6609323843938437,0
1.347974942532815,-0.36222233756905625,1
-1.2407145760862393,0.1933868678723915,1
-1.3352773105103526,-1.649628565994519,0
0.7864220474922595,0.6540165004403683,1
-1.7395953949395524,0.8351733539329675,1
0.5706748117680362,-0.4881519057884415,0
-1.5951168476229454,0.5588949551111821,0
1.2481433167478273,-1.2099398706445346,1
-0.7642958730345483,-0.6418370891001489,1
-0.15116330467174927,-1.0288540033797928,0
-1.298949691127482,-1.6484927863487973,1
1.5972766969236591,-1.4900515257706304,0
1.5232349077997933,-0.9102360166297406,0
-1.0291269914363905,0.6532356519339346,0
1.233723193023329,-0.1295294826518382,1
0.6608005850461501,0.07569170208448804,0
-0.7299094241530525,-0.5009294268028097,0
1.2320593325935794,1.0429500428721674,1
-0.7837075780482958,0.20183422898744607,0
1.209042596648707,1.2901240882723362,1
-0.4955824136299566,0.31058513006529176,1
0.15443239425896288,0.5345466789560248,1
0.8185900158007555,-0.49049445130774233,0
1.242597115315328,1.1810182560552025,1
-0.8161528564284168,0.4506409576283397,0
-1.2820337767583592,-1.4011057822650557,1
-1.5513018563062007,1.2892012673101874,0
-1.0590764791718867,-0.9267758077205618,0
1.2778154944116986,0.9065145129298572,0
-0.7373967960869267,-0.3311303697674267,0
0.9153712307978685,1.4709260106256474,0
1.282807075700948,-0.3955148784342714,0
0.6316830275255287,0.8021647579791829,0
0.11616360437471761,-0.31068633614443747,1
-1.6666628461021864,0.8118898711956742,0
1.7938895377057598,-0.17638039303785524,1
0.1921465639999582,-1.2699232331842079,0
0.9397745171008656,0.3301063427261322,1
0.8865309833488721,-0.3125319780687351,0
-0.36996095118384714,1.1446023211642529,1
-1.2249079020036162,1.1145041605526298,1
-0.5524309783130745,1.7421643872695431,0
1.4184117007255561,0.9284492573378561,1
0.7334558238118911,-1.1505953841555796,0
1.7090326557885203,1.6329165825966943,0
0.5282463708094165,-0.9911603163874064,1
-1.6067638706311937,0.08172553145238418,0
0.9309005948088667,-0.060246924262819024,1
1.6236211537280307,0.13723676163702864,0
-1.0371689835135145,1.236174555100559,0
1.75146109674714,1.0315212601870936,1
-0.42764144608184,-0.8074479586919334,0
-1.7002173647688072,-0.38500891671134635,1
0.08621411663922132,0.8101862017270918,1
-0.5987417602744438,-1.4918971676949282,1
-0.060760221322010456,-0.06855231292215841,0
-0.17473466075987135,0.9916270001311215,1
-0.23047398515648942,-0.8199415347948713,0
-0.11649954571862856,-0.5622615276717775,0
0.0823317756364718,0.5486729382996876,1
-1.523570849143704,-1.5930525423920103,1
1.2725466030508243,1.5995530555036217,0
-0.7235312925056783,-1.6049072424442299,1
-1.485024749187834,-0.9613461006872137,1
-1.5149742369233303,-0.8617524230029987,1
0.9503122998226142,0.6078044661050697,1
1.3135884936513191,0.6644514759354357,1
-1.257907800526987,-0.7244650583263972,1
1.1408243190289655,-0.6007360631705976,0
-0.09376011984538137,-0.756408860862318,0
-0.5940274890568193,-1.3515573952204498,1
-0.14062552195000055,-0.14195207252691847,1
-1.6405956993694397,0.0825773661866754,0
-1.049370626665013,1.4384853044947237,0
1.4991089315684212,-0.4676368859375946,0
1.2639499908304503,1.013632730766978,0
-1.4975037024109574,-0.7772788118524528,0
-0.7903630197672951,0.8146583340821207,0
-0.8003461823457938,-1.4856503796434593,1
-0.814766306070292,1.6304320646216783,0
0.9675055242633621,0.4420516240575699,1
-0.9980682634143943,0.12871841429411643,1
1.3604538957559384,1.7483401890931545,0
0.7323465835253913,0.9210666896406655,1
0.1444492316804641,-1.4891996910363392,1
1.774477832692012,0.8077016837520757,0
-0.2507176203851119,-1.7208277525356932,0
-0.5230361107208281,0.4740664128213482,0
-0.1331381500161265,-0.8266852264413435,0
-0.01056709835789168,1.495061328097232,1
0.5074481154375441,-1.3762606025148951,1
0.1397349604628397,-0.1868153685329227,0
-0.24877644988373715,1.2433441641141767,0
-0.26430581389473523,1.4552380542691175,0
-0.9564717526706494,-0.5496259791131245,0
1.0620682586874755,0.4908191625957422,0
0.29170087971332087,0.8446855084658862,0
